wavelength_nm,median_reflectance_0pct,median_reflectance_5pct,median_reflectance_10pct,median_reflectance_15pct,median_reflectance_20pct,median_reflectance_25pct,median_reflectance_30pct,median_reflectance_35pct,median_reflectance_40pct,std_reflectance_0pct,std_reflectance_5pct,std_reflectance_10pct,std_reflectance_15pct,std_reflectance_20pct,std_reflectance_25pct,std_reflectance_30pct,std_reflectance_35pct,std_reflectance_40pct
1897.032,38.8588554,15.3347198,13.7091214,11.08911912,13.0755764,11.8396372,10.22534646,7.60409472,6.78148012,1.2729662138006,1.52960219166362,1.97524908612788,1.43573256920847,1.28865765640043,1.00510130232239,1.89588839910264,0.450940720387341,0.859426766140679
1900.178,38.7014826,14.8172948,13.1915442,10.47138252,12.5251942,11.1544135,9.69237928,7.071702,6.2423673,1.42080532920546,1.57045871343138,1.96497638037381,1.42121314387291,1.32259292755245,0.976932740262092,1.83404006273235,0.442015606709012,0.859224616596608
1903.323,38.491851,14.497978,12.7102846,9.97606432,12.073288,10.67379502,9.33898532,6.74810284,5.93672468,1.2586303372004,1.60144428346327,2.04457116505399,1.45969352534753,1.38578429298878,1.09234702826219,1.68948201615684,0.426808950062777,0.881693082896688
1906.469,38.3663258,14.3422044,12.2592346,9.48240264,11.64912792,10.23548234,9.05106346,6.54677598,5.59829408,1.36872560935206,1.50207597142163,2.03626110406172,1.43653227075463,1.35226590767657,1.14799545920943,1.61470390154056,0.477346182754874,0.861720184371993
1909.614,38.2162184,14.0494046,11.90245,9.21158578,11.34030994,9.96733402,8.85598288,6.45621286,5.66281202,1.34450834945219,1.57756506655068,2.07625968928128,1.44181799269855,1.34939595265429,1.11975022022684,1.57260852534004,0.484324986919038,0.865949238475557
1912.758,38.2277992,13.9169236,11.5537829,8.92288474,11.06434318,9.65760534,8.82328252,6.25276798,5.43123548,1.57078357649148,1.45451287328901,2.14381590448659,1.44435768177,1.39071701402668,1.22073528109248,1.43279180221577,0.472316390827138,0.874038219188325
1915.903,38.1671036,13.7653704,11.26263118,8.8317783,10.9452697,9.53906508,8.55671482,6.18256844,5.50255518,1.33640043281654,1.45879164392707,2.12068327943011,1.37437737597155,1.32628142461981,1.27470384361056,1.45075672478221,0.525224777406933,0.81881250512583
1919.047,38.0866314,13.6680538,11.13779324,8.75812028,10.76570944,9.262955,8.41608846,6.12100638,5.27648418,1.57692990175069,1.43404934747161,2.20179356210827,1.41155262730718,1.22775599009571,1.18055845802835,1.50588512416359,0.522570238535764,0.753584258020459
1922.19,38.0827964,13.4663274,11.1559587,8.59975566,10.71430062,9.31529216,8.29985732,5.985921,5.34319138,1.3871141499282,1.52766627132455,2.19715348561312,1.46833479736205,1.18525336938152,1.14797930875307,1.4941860963539,0.501285322246303,0.69282223156808
1925.334,38.0176528,13.2723696,11.02010214,8.64956976,10.59114548,9.22977102,8.05366432,5.81051682,5.122022,1.48294790724414,1.56192672844568,2.09182675990662,1.33655015390844,1.37309370147574,1.10594473383222,1.47088156620531,0.449925508930736,0.69474432270981
1928.477,37.9414892,13.1494044,10.91354456,8.54186404,10.52113794,9.20547364,7.94390796,5.87437194,5.19901732,1.32163632632512,1.61006282213864,2.05347838336272,1.41485559839397,1.25352122411636,1.10897713795963,1.52318174514805,0.489253304091035,0.718963292863947
1931.62,38.0605636,13.2073542,10.92556898,8.50357912,10.3451504,9.2089145,8.08224932,5.76292474,5.09149178,1.57279599515647,1.61178397360346,2.121648244372,1.55138316639406,1.32468904697868,1.03142810957089,1.50734041201495,0.446293363842971,0.708086990515955
1934.763,38.1114956,13.123502,10.75785248,8.53700758,10.38131792,9.1877025,8.11716944,5.76769978,5.21500524,1.38565438533923,1.57060292000429,1.93851522070776,1.44517434473978,1.30828960548513,1.09711983490124,1.46755760229091,0.413143787262108,0.732429706323583
1937.905,38.2885164,13.1244998,10.73437346,8.56490518,10.3860668,9.11571466,8.09302658,5.74706948,5.08188254,1.67485747179413,1.54604506772803,2.01085909328223,1.39856432041765,1.33989850077193,1.07420455820227,1.46119170147599,0.425675414016001,0.750309155586774
1941.047,38.394342,13.2466722,10.83561764,8.58855508,10.38160904,9.09659658,8.26047642,5.87936808,5.12923266,1.56163389270687,1.46919221491368,2.07377087641389,1.50762645382742,1.23833871472392,1.11478174861748,1.47723260994204,0.517108714605057,0.780369091222626
1944.189,38.5552006,13.34228,10.9138467,8.57451838,10.46539184,9.11161436,8.26979118,5.91060194,5.03257346,1.74979030971481,1.57030984450012,2.06621023814402,1.47220400847053,1.24298854221386,1.08379763436093,1.54223497308735,0.479170494206672,0.751624577109923
1947.33,38.6038026,13.4107458,11.01716684,8.59625446,10.66927506,9.12470068,8.288981,5.9587613,5.08444842,1.59954087707224,1.50570558541508,2.00148999868256,1.33711670856077,1.28452176452629,1.21186004828106,1.53622911192959,0.507293625886772,0.75193015489909
1950.472,38.7011998,13.5770796,11.09650332,8.58767362,10.62618878,9.29535428,8.24553088,5.94657618,5.03535658,1.70356608381682,1.59632192948272,2.05961587892439,1.3736872743519,1.30855416654407,1.2563924947751,1.57497584977789,0.517376814444801,0.810886182220542
1953.612,38.6411642,13.675331,11.27850216,8.7019036,10.74628088,9.43394628,8.2554164,5.94159192,5.18853236,1.47087990612482,1.59428476170501,2.05071563251115,1.43607074588503,1.23915169681666,1.181668245806,1.55247490992151,0.507494449098917,0.849547430999274
1956.753,38.7503734,13.6348846,11.32997838,8.688702,10.72745958,9.44269304,8.26050874,5.94747816,5.13328392,1.62260261519136,1.59161026171128,2.14244364499776,1.45537205390165,1.44684759375597,1.19776223234302,1.4923319844735,0.410710003412893,0.928136890316465
1959.893,38.9349048,13.8580412,11.46276816,8.9227806,10.82715576,9.60890762,8.27126044,5.9734481,5.1805025,1.44733052316303,1.5176415737382,2.03339137408182,1.37138813614946,1.49469421735155,1.20985234394345,1.50898906024461,0.425785123528551,0.916239958410069
